"account","period","start_date","end_date","commodity","value"
"Net position","2014-05-01","2014-05-01","2014-05-01","USD","29356.19"
"Net position","2014-05-02","2014-05-02","2014-05-02","USD","29356.19"
"Net position","2014-05-03","2014-05-03","2014-05-03","USD","26956.19"
"Net position","2014-05-04","2014-05-04","2014-05-04","USD","26909.64"
"Net position","2014-05-05","2014-05-05","2014-05-05","USD","26850.26"
"Net position","2014-05-06","2014-05-06","2014-05-06","USD","26817.55"
"Net position","2014-05-07","2014-05-07","2014-05-07","USD","26817.55"
"Net position","2014-05-08","2014-05-08","2014-05-08","USD","26907.77"
"Net position","2014-05-09","2014-05-09","2014-05-09","USD","26757.67"
"Net position","2014-05-10","2014-05-10","2014-05-10","USD","26632.73"
"Net position","2014-05-11","2014-05-11","2014-05-11","USD","26632.73"
"Net position","2014-05-12","2014-05-12","2014-05-12","USD","26632.73"
"Net position","2014-05-13","2014-05-13","2014-05-13","USD","26632.73"
"Net position","2014-05-14","2014-05-14","2014-05-14","USD","26632.73"
"Net position","2014-05-15","2014-05-15","2014-05-15","USD","26524.57"
"Net position","2014-05-16","2014-05-16","2014-05-16","USD","26524.57"
"Net position","2014-05-17","2014-05-17","2014-05-17","USD","26524.57"
"Net position","2014-05-18","2014-05-18","2014-05-18","USD","26524.57"
"Net position","2014-05-19","2014-05-19","2014-05-19","USD","26524.57"
"Net position","2014-05-20","2014-05-20","2014-05-20","USD","26491.88"
"Net position","2014-05-21","2014-05-21","2014-05-21","USD","26365.36"
"Net position","2014-05-22","2014-05-22","2014-05-22","USD","26520.58"
"Net position","2014-05-23","2014-05-23","2014-05-23","USD","26520.58"
"Net position","2014-05-24","2014-05-24","2014-05-24","USD","26520.58"
"Net position","2014-05-25","2014-05-25","2014-05-25","USD","26520.58"
"Net position","2014-05-26","2014-05-26","2014-05-26","USD","26485.37"
"Net position","2014-05-27","2014-05-27","2014-05-27","USD","26485.37"
"Net position","2014-05-28","2014-05-28","2014-05-28","USD","26425.32"
"Net position","2014-05-29","2014-05-29","2014-05-29","USD","26425.32"
"Net position","2014-05-30","2014-05-30","2014-05-30","USD","26411.79"
"Net position","2014-05-31","2014-05-31","2014-05-31","USD","26404.06"
"Net position","2014-06-01","2014-06-01","2014-06-01","USD","26404.06"
"Net position","2014-06-02","2014-06-02","2014-06-02","USD","26404.06"
"Net position","2014-06-03","2014-06-03","2014-06-03","USD","24004.06"
"Net position","2014-06-04","2014-06-04","2014-06-04","USD","23918.10"
"Net position","2014-06-05","2014-06-05","2014-06-05","USD","24031.07"
"Net position","2014-06-06","2014-06-06","2014-06-06","USD","24031.07"
"Net position","2014-06-07","2014-06-07","2014-06-07","USD","24031.07"
"Net position","2014-06-08","2014-06-08","2014-06-08","USD","23911.07"
"Net position","2014-06-09","2014-06-09","2014-06-09","USD","23846.07"
"Net position","2014-06-10","2014-06-10","2014-06-10","USD","23824.13"
"Net position","2014-06-11","2014-06-11","2014-06-11","USD","23824.13"
"Net position","2014-06-12","2014-06-12","2014-06-12","USD","23806.55"
"Net position","2014-06-13","2014-06-13","2014-06-13","USD","23806.55"
"Net position","2014-06-14","2014-06-14","2014-06-14","USD","23638.80"
"Net position","2014-06-15","2014-06-15","2014-06-15","USD","23638.80"
"Net position","2014-06-16","2014-06-16","2014-06-16","USD","23621.41"
"Net position","2014-06-17","2014-06-17","2014-06-17","USD","23621.41"
"Net position","2014-06-18","2014-06-18","2014-06-18","USD","23621.41"
"Net position","2014-06-19","2014-06-19","2014-06-19","USD","23745.44"
"Net position","2014-06-20","2014-06-20","2014-06-20","USD","23745.44"
"Net position","2014-06-21","2014-06-21","2014-06-21","USD","23665.47"
"Net position","2014-06-22","2014-06-22","2014-06-22","USD","23626.10"
"Net position","2014-06-23","2014-06-23","2014-06-23","USD","23539.15"
"Net position","2014-06-24","2014-06-24","2014-06-24","USD","23493.49"
"Net position","2014-06-25","2014-06-25","2014-06-25","USD","23493.49"
"Net position","2014-06-26","2014-06-26","2014-06-26","USD","23418.14"
"Net position","2014-06-27","2014-06-27","2014-06-27","USD","23374.47"
"Net position","2014-06-28","2014-06-28","2014-06-28","USD","23294.16"
"Net position","2014-06-29","2014-06-29","2014-06-29","USD","23256.56"
"Net position","2014-06-30","2014-06-30","2014-06-30","USD","23207.37"
"Net position","2014-07-01","2014-07-01","2014-07-01","USD","23160.59"
"Net position","2014-07-02","2014-07-02","2014-07-02","USD","23103.69"
"Net position","2014-07-03","2014-07-03","2014-07-03","USD","20794.84"
"Net position","2014-07-04","2014-07-04","2014-07-04","USD","20790.84"
"Net position","2014-07-05","2014-07-05","2014-07-05","USD","20699.78"
"Net position","2014-07-06","2014-07-06","2014-07-06","USD","20665.01"
"Net position","2014-07-07","2014-07-07","2014-07-07","USD","20665.01"
"Net position","2014-07-08","2014-07-08","2014-07-08","USD","20659.23"
"Net position","2014-07-09","2014-07-09","2014-07-09","USD","20571.19"
"Net position","2014-07-10","2014-07-10","2014-07-10","USD","20501.10"
"Net position","2014-07-11","2014-07-11","2014-07-11","USD","20415.48"
"Net position","2014-07-12","2014-07-12","2014-07-12","USD","20331.57"
"Net position","2014-07-13","2014-07-13","2014-07-13","USD","20308.75"
"Net position","2014-07-14","2014-07-14","2014-07-14","USD","20174.96"
"Net position","2014-07-15","2014-07-15","2014-07-15","USD","20174.96"
"Net position","2014-07-16","2014-07-16","2014-07-16","USD","20174.96"
"Net position","2014-07-17","2014-07-17","2014-07-17","USD","21330.18"
"Net position","2014-07-18","2014-07-18","2014-07-18","USD","21312.00"
"Net position","2014-07-19","2014-07-19","2014-07-19","USD","21312.00"
"Net position","2014-07-20","2014-07-20","2014-07-20","USD","21312.00"
"Net position","2014-07-21","2014-07-21","2014-07-21","USD","21194.23"
"Net position","2014-07-22","2014-07-22","2014-07-22","USD","21194.23"
"Net position","2014-07-23","2014-07-23","2014-07-23","USD","21194.23"
"Net position","2014-07-24","2014-07-24","2014-07-24","USD","21159.53"
"Net position","2014-07-25","2014-07-25","2014-07-25","USD","21159.53"
"Net position","2014-07-26","2014-07-26","2014-07-26","USD","22228.95"
"Net position","2014-07-27","2014-07-27","2014-07-27","USD","22228.95"
"Net position","2014-07-28","2014-07-28","2014-07-28","USD","22228.95"
"Net position","2014-07-29","2014-07-29","2014-07-29","USD","22166.91"
"Net position","2014-07-30","2014-07-30","2014-07-30","USD","22166.91"
"Net position","2014-07-31","2014-07-31","2014-07-31","USD","24722.13"
"Net position","2014-08-01","2014-08-01","2014-08-01","USD","24722.13"
"Net position","2014-08-02","2014-08-02","2014-08-02","USD","24701.87"
"Net position","2014-08-03","2014-08-03","2014-08-03","USD","22222.95"
"Net position","2014-08-04","2014-08-04","2014-08-04","USD","22218.95"
"Net position","2014-08-05","2014-08-05","2014-08-05","USD","22174.49"
"Net position","2014-08-06","2014-08-06","2014-08-06","USD","22174.49"
"Net position","2014-08-07","2014-08-07","2014-08-07","USD","22174.49"
"Net position","2014-08-08","2014-08-08","2014-08-08","USD","22071.87"
"Net position","2014-08-09","2014-08-09","2014-08-09","USD","21881.49"
"Net position","2014-08-10","2014-08-10","2014-08-10","USD","21832.91"
"Net position","2014-08-11","2014-08-11","2014-08-11","USD","21802.67"
"Net position","2014-08-12","2014-08-12","2014-08-12","USD","21802.67"
"Net position","2014-08-13","2014-08-13","2014-08-13","USD","21777.94"
"Net position","2014-08-14","2014-08-14","2014-08-14","USD","24333.16"
"Net position","2014-08-15","2014-08-15","2014-08-15","USD","24279.25"
"Net position","2014-08-16","2014-08-16","2014-08-16","USD","24279.25"
"Net position","2014-08-17","2014-08-17","2014-08-17","USD","24279.25"
"Net position","2014-08-18","2014-08-18","2014-08-18","USD","24455.56"
"Net position","2014-08-19","2014-08-19","2014-08-19","USD","24455.56"
"Net position","2014-08-20","2014-08-20","2014-08-20","USD","24433.70"
"Net position","2014-08-21","2014-08-21","2014-08-21","USD","24410.66"
"Net position","2014-08-22","2014-08-22","2014-08-22","USD","24300.90"
"Net position","2014-08-23","2014-08-23","2014-08-23","USD","24186.50"
"Net position","2014-08-24","2014-08-24","2014-08-24","USD","24186.50"
"Net position","2014-08-25","2014-08-25","2014-08-25","USD","24149.04"
"Net position","2014-08-26","2014-08-26","2014-08-26","USD","24149.04"
"Net position","2014-08-27","2014-08-27","2014-08-27","USD","24109.69"
"Net position","2014-08-28","2014-08-28","2014-08-28","USD","26664.91"
"Net position","2014-08-29","2014-08-29","2014-08-29","USD","26624.35"
"Net position","2014-08-30","2014-08-30","2014-08-30","USD","26587.62"
"Net position","2014-08-31","2014-08-31","2014-08-31","USD","26568.69"
"Net position","2014-09-01","2014-09-01","2014-09-01","USD","26544.61"
"Net position","2014-09-02","2014-09-02","2014-09-02","USD","26544.61"
"Net position","2014-09-03","2014-09-03","2014-09-03","USD","24144.61"
"Net position","2014-09-04","2014-09-04","2014-09-04","USD","24140.61"
"Net position","2014-09-05","2014-09-05","2014-09-05","USD","24129.59"
"Net position","2014-09-06","2014-09-06","2014-09-06","USD","24129.59"
"Net position","2014-09-07","2014-09-07","2014-09-07","USD","24052.01"
"Net position","2014-09-08","2014-09-08","2014-09-08","USD","23820.62"
"Net position","2014-09-09","2014-09-09","2014-09-09","USD","23793.60"
"Net position","2014-09-10","2014-09-10","2014-09-10","USD","23768.21"
"Net position","2014-09-11","2014-09-11","2014-09-11","USD","26323.43"
"Net position","2014-09-12","2014-09-12","2014-09-12","USD","26323.43"
"Net position","2014-09-13","2014-09-13","2014-09-13","USD","26292.46"
"Net position","2014-09-14","2014-09-14","2014-09-14","USD","26866.01"
"Net position","2014-09-15","2014-09-15","2014-09-15","USD","26866.01"
"Net position","2014-09-16","2014-09-16","2014-09-16","USD","26866.01"
"Net position","2014-09-17","2014-09-17","2014-09-17","USD","26866.01"
"Net position","2014-09-18","2014-09-18","2014-09-18","USD","26843.21"
"Net position","2014-09-19","2014-09-19","2014-09-19","USD","26843.21"
"Net position","2014-09-20","2014-09-20","2014-09-20","USD","26807.64"
"Net position","2014-09-21","2014-09-21","2014-09-21","USD","26807.64"
"Net position","2014-09-22","2014-09-22","2014-09-22","USD","26807.64"
"Net position","2014-09-23","2014-09-23","2014-09-23","USD","26727.54"
"Net position","2014-09-24","2014-09-24","2014-09-24","USD","26706.39"
"Net position","2014-09-25","2014-09-25","2014-09-25","USD","29261.61"
"Net position","2014-09-26","2014-09-26","2014-09-26","USD","29155.20"
"Net position","2014-09-27","2014-09-27","2014-09-27","USD","29155.20"
"Net position","2014-09-28","2014-09-28","2014-09-28","USD","29155.20"
"Net position","2014-09-29","2014-09-29","2014-09-29","USD","29127.76"
"Net position","2014-09-30","2014-09-30","2014-09-30","USD","29127.76"
"Net position","2014-10-01","2014-10-01","2014-10-01","USD","29127.76"
"Net position","2014-10-02","2014-10-02","2014-10-02","USD","29127.76"
"Net position","2014-10-03","2014-10-03","2014-10-03","USD","29127.76"
"Net position","2014-10-04","2014-10-04","2014-10-04","USD","29085.59"
"Net position","2014-10-05","2014-10-05","2014-10-05","USD","29085.59"
"Net position","2014-10-06","2014-10-06","2014-10-06","USD","29062.59"
"Net position","2014-10-07","2014-10-07","2014-10-07","USD","29062.59"
"Net position","2014-10-08","2014-10-08","2014-10-08","USD","28942.59"
"Net position","2014-10-09","2014-10-09","2014-10-09","USD","31497.81"
"Net position","2014-10-10","2014-10-10","2014-10-10","USD","31497.81"
"Net position","2014-10-11","2014-10-11","2014-10-11","USD","31475.98"
"Retirement","2012-01-01","2012-01-01","2012-01-01","USD","0"
"Retirement","2012-01-02","2012-01-02","2012-01-02","USD","0"
"Retirement","2012-01-03","2012-01-03","2012-01-03","USD","0"
"Retirement","2012-01-04","2012-01-04","2012-01-04","USD","0"
"Retirement","2012-01-05","2012-01-05","2012-01-05","USD","1200.00"
"Retirement","2012-01-06","2012-01-06","2012-01-06","USD","1800.00"
"Retirement","2012-01-07","2012-01-07","2012-01-07","USD","1800.00"
"Retirement","2012-01-08","2012-01-08","2012-01-08","USD","1800.00"
"Retirement","2012-01-09","2012-01-09","2012-01-09","USD","1800.00"
"Retirement","2012-01-10","2012-01-10","2012-01-10","USD","1800.00"
"Retirement","2012-01-11","2012-01-11","2012-01-11","USD","1800.00"
"Retirement","2012-01-12","2012-01-12","2012-01-12","USD","1800.00"
"Retirement","2012-01-13","2012-01-13","2012-01-13","USD","1800.00"
"Retirement","2012-01-14","2012-01-14","2012-01-14","USD","1800.00"
"Retirement","2012-01-15","2012-01-15","2012-01-15","USD","1800.00"
"Retirement","2012-01-16","2012-01-16","2012-01-16","USD","1800.00"
"Retirement","2012-01-17","2012-01-17","2012-01-17","USD","1800.00"
"Retirement","2012-01-18","2012-01-18","2012-01-18","USD","1800.00"
"Retirement","2012-01-19","2012-01-19","2012-01-19","USD","3000.00"
"Retirement","2012-01-20","2012-01-20","2012-01-20","USD","3600.00"
"Retirement","2012-01-21","2012-01-21","2012-01-21","USD","3600.00"
"Retirement","2012-01-22","2012-01-22","2012-01-22","USD","3600.00"
"Retirement","2012-01-23","2012-01-23","2012-01-23","USD","3569.57"
"Retirement","2012-01-24","2012-01-24","2012-01-24","USD","3569.57"
"Retirement","2012-01-25","2012-01-25","2012-01-25","USD","3569.57"
"Retirement","2012-01-26","2012-01-26","2012-01-26","USD","3569.57"
"Retirement","2012-01-27","2012-01-27","2012-01-27","USD","3569.57"
"Retirement","2012-01-28","2012-01-28","2012-01-28","USD","3569.57"
"Retirement","2012-01-29","2012-01-29","2012-01-29","USD","3569.57"
"Retirement","2012-01-30","2012-01-30","2012-01-30","USD","3569.57"
"Retirement","2012-01-31","2012-01-31","2012-01-31","USD","3569.57"
"Retirement","2012-02-01","2012-02-01","2012-02-01","USD","3569.57"
"Retirement","2012-02-02","2012-02-02","2012-02-02","USD","4769.57"
"Retirement","2012-02-03","2012-02-03","2012-02-03","USD","5369.57"
"Retirement","2012-02-04","2012-02-04","2012-02-04","USD","5369.57"
"Retirement","2012-02-05","2012-02-05","2012-02-05","USD","5369.57"
"Retirement","2012-02-06","2012-02-06","2012-02-06","USD","5348.30"
"Retirement","2012-02-07","2012-02-07","2012-02-07","USD","5348.30"
"Retirement","2012-02-08","2012-02-08","2012-02-08","USD","5348.30"
"Retirement","2012-02-09","2012-02-09","2012-02-09","USD","5348.30"
"Retirement","2012-02-10","2012-02-10","2012-02-10","USD","5348.30"
"Retirement","2012-02-11","2012-02-11","2012-02-11","USD","5348.30"
"Retirement","2012-02-12","2012-02-12","2012-02-12","USD","5348.30"
"Retirement","2012-02-13","2012-02-13","2012-02-13","USD","5348.30"
"Retirement","2012-02-14","2012-02-14","2012-02-14","USD","5348.30"
"Retirement","2012-02-15","2012-02-15","2012-02-15","USD","5348.30"
"Retirement","2012-02-16","2012-02-16","2012-02-16","USD","6548.30"
"Retirement","2012-02-17","2012-02-17","2012-02-17","USD","7148.30"
"Retirement","2012-02-18","2012-02-18","2012-02-18","USD","7148.30"
"Retirement","2012-02-19","2012-02-19","2012-02-19","USD","7148.30"
"Retirement","2012-02-20","2012-02-20","2012-02-20","USD","7003.52"
"Retirement","2012-02-21","2012-02-21","2012-02-21","USD","7003.52"
"Retirement","2012-02-22","2012-02-22","2012-02-22","USD","7003.52"
"Retirement","2012-02-23","2012-02-23","2012-02-23","USD","7003.52"
"Retirement","2012-02-24","2012-02-24","2012-02-24","USD","7003.52"
"Retirement","2012-02-25","2012-02-25","2012-02-25","USD","7003.52"
"Retirement","2012-02-26","2012-02-26","2012-02-26","USD","7003.52"
"Retirement","2012-02-27","2012-02-27","2012-02-27","USD","7003.52"
"Retirement","2012-02-28","2012-02-28","2012-02-28","USD","7003.52"
"Retirement","2012-02-29","2012-02-29","2012-02-29","USD","7003.52"
"Retirement","2012-03-01","2012-03-01","2012-03-01","USD","8203.52"
"Retirement","2012-03-02","2012-03-02","2012-03-02","USD","8803.52"
"Retirement","2012-03-03","2012-03-03","2012-03-03","USD","8803.52"
"Retirement","2012-03-04","2012-03-04","2012-03-04","USD","8803.52"
"Retirement","2012-03-05","2012-03-05","2012-03-05","USD","8657.25"
"Retirement","2012-03-06","2012-03-06","2012-03-06","USD","8657.25"
"Retirement","2012-03-07","2012-03-07","2012-03-07","USD","8657.25"
"Retirement","2012-03-08","2012-03-08","2012-03-08","USD","8657.25"
"Retirement","2012-03-09","2012-03-09","2012-03-09","USD","8657.25"
"Retirement","2012-03-10","2012-03-10","2012-03-10","USD","8657.25"
"Retirement","2012-03-11","2012-03-11","2012-03-11","USD","8657.25"
"Retirement","2012-03-12","2012-03-12","2012-03-12","USD","8657.25"
"Retirement","2012-03-13","2012-03-13","2012-03-13","USD","8657.25"
"Retirement","2012-03-14","2012-03-14","2012-03-14","USD","8657.25"
"Retirement","2012-03-15","2012-03-15","2012-03-15","USD","9857.25"
"Retirement","2012-03-16","2012-03-16","2012-03-16","USD","10457.25"
"Retirement","2012-03-17","2012-03-17","2012-03-17","USD","10457.25"
"Retirement","2012-03-18","2012-03-18","2012-03-18","USD","10457.25"
"Retirement","2012-03-19","2012-03-19","2012-03-19","USD","10516.64"
"Retirement","2012-03-20","2012-03-20","2012-03-20","USD","10516.64"
"Retirement","2012-03-21","2012-03-21","2012-03-21","USD","10516.64"
"Retirement","2012-03-22","2012-03-22","2012-03-22","USD","10516.64"
"Retirement","2012-03-23","2012-03-23","2012-03-23","USD","10516.64"
"Retirement","2012-03-24","2012-03-24","2012-03-24","USD","10516.64"
"Retirement","2012-03-25","2012-03-25","2012-03-25","USD","10516.64"
"Retirement","2012-03-26","2012-03-26","2012-03-26","USD","10516.64"
"Retirement","2012-03-27","2012-03-27","2012-03-27","USD","10516.64"
"Retirement","2012-03-28","2012-03-28","2012-03-28","USD","10516.64"
"Retirement","2012-03-29","2012-03-29","2012-03-29","USD","11716.64"
"Retirement","2012-03-30","2012-03-30","2012-03-30","USD","12316.64"
"Retirement","2012-03-31","2012-03-31","2012-03-31","USD","12316.64"
"Retirement","2012-04-01","2012-04-01","2012-04-01","USD","12316.64"
"Retirement","2012-04-02","2012-04-02","2012-04-02","USD","12311.74"
"Retirement","2012-04-03","2012-04-03","2012-04-03","USD","12311.74"
"Retirement","2012-04-04","2012-04-04","2012-04-04","USD","12311.74"
"Retirement","2012-04-05","2012-04-05","2012-04-05","USD","12311.74"
"Retirement","2012-04-06","2012-04-06","2012-04-06","USD","12311.74"
"Retirement","2012-04-07","2012-04-07","2012-04-07","USD","12311.74"
"Retirement","2012-04-08","2012-04-08","2012-04-08","USD","12311.74"
"Retirement","2012-04-09","2012-04-09","2012-04-09","USD","12311.74"
"Retirement","2012-04-10","2012-04-10","2012-04-10","USD","12311.74"
"Retirement","2012-04-11","2012-04-11","2012-04-11","USD","12311.74"
"Retirement","2012-04-12","2012-04-12","2012-04-12","USD","13511.74"
"Retirement","2012-04-13","2012-04-13","2012-04-13","USD","14111.74"
"Retirement","2012-04-14","2012-04-14","2012-04-14","USD","14111.74"
"Retirement","2012-04-15","2012-04-15","2012-04-15","USD","14111.74"
"Retirement","2012-04-16","2012-04-16","2012-04-16","USD","13873.45"
"Retirement","2012-04-17","2012-04-17","2012-04-17","USD","13873.45"
"Retirement","2012-04-18","2012-04-18","2012-04-18","USD","13873.45"
"Retirement","2012-04-19","2012-04-19","2012-04-19","USD","13873.45"
"Retirement","2012-04-20","2012-04-20","2012-04-20","USD","13873.45"
"Retirement","2012-04-21","2012-04-21","2012-04-21","USD","13873.45"
"Retirement","2012-04-22","2012-04-22","2012-04-22","USD","13873.45"
"Retirement","2012-04-23","2012-04-23","2012-04-23","USD","13873.45"
"Retirement","2012-04-24","2012-04-24","2012-04-24","USD","13873.45"
"Retirement","2012-04-25","2012-04-25","2012-04-25","USD","13873.45"
"Retirement","2012-04-26","2012-04-26","2012-04-26","USD","15073.45"
"Retirement","2012-04-27","2012-04-27","2012-04-27","USD","15673.45"
"Retirement","2012-04-28","2012-04-28","2012-04-28","USD","15673.45"
"Retirement","2012-04-29","2012-04-29","2012-04-29","USD","15673.45"
"Retirement","2012-04-30","2012-04-30","2012-04-30","USD","15443.86"
"Retirement","2012-05-01","2012-05-01","2012-05-01","USD","15443.86"
"Retirement","2012-05-02","2012-05-02","2012-05-02","USD","15443.86"
"Retirement","2012-05-03","2012-05-03","2012-05-03","USD","15443.86"
"Retirement","2012-05-04","2012-05-04","2012-05-04","USD","15443.86"
"Retirement","2012-05-05","2012-05-05","2012-05-05","USD","15443.86"
"Retirement","2012-05-06","2012-05-06","2012-05-06","USD","15443.86"
"Retirement","2012-05-07","2012-05-07","2012-05-07","USD","15443.86"
"Retirement","2012-05-08","2012-05-08","2012-05-08","USD","15443.86"
"Retirement","2012-05-09","2012-05-09","2012-05-09","USD","15443.86"
"Retirement","2012-05-10","2012-05-10","2012-05-10","USD","16643.86"
"Retirement","2012-05-11","2012-05-11","2012-05-11","USD","17243.86"
"Retirement","2012-05-12","2012-05-12","2012-05-12","USD","17243.86"
"Retirement","2012-05-13","2012-05-13","2012-05-13","USD","17243.86"
"Retirement","2012-05-14","2012-05-14","2012-05-14","USD","17394.90"
"Retirement","2012-05-15","2012-05-15","2012-05-15","USD","17394.90"
"Retirement","2012-05-16","2012-05-16","2012-05-16","USD","17394.90"
"Retirement","2012-05-17","2012-05-17","2012-05-17","USD","17394.90"
"Retirement","2012-05-18","2012-05-18","2012-05-18","USD","17394.90"
"Retirement","2012-05-19","2012-05-19","2012-05-19","USD","17394.90"
"Retirement","2012-05-20","2012-05-20","2012-05-20","USD","17394.90"
"Retirement","2012-05-21","2012-05-21","2012-05-21","USD","17394.90"
"Retirement","2012-05-22","2012-05-22","2012-05-22","USD","17394.90"
"Retirement","2012-05-23","2012-05-23","2012-05-23","USD","17394.90"
"Retirement","2012-05-24","2012-05-24","2012-05-24","USD","18594.90"
"Retirement","2012-05-25","2012-05-25","2012-05-25","USD","19194.90"
"Retirement","2012-05-26","2012-05-26","2012-05-26","USD","19194.90"
"Retirement","2012-05-27","2012-05-27","2012-05-27","USD","19194.90"
"Retirement","2012-05-28","2012-05-28","2012-05-28","USD","19753.99"
"Retirement","2012-05-29","2012-05-29","2012-05-29","USD","19753.99"
"Retirement","2012-05-30","2012-05-30","2012-05-30","USD","19753.99"
"Retirement","2012-05-31","2012-05-31","2012-05-31","USD","19753.99"
"Retirement","2012-06-01","2012-06-01","2012-06-01","USD","19753.99"
"Retirement","2012-06-02","2012-06-02","2012-06-02","USD","19753.99"
"Retirement","2012-06-03","2012-06-03","2012-06-03","USD","19753.99"
"Retirement","2012-06-04","2012-06-04","2012-06-04","USD","19753.99"
"Retirement","2012-06-05","2012-06-05","2012-06-05","USD","19753.99"
"Retirement","2012-06-06","2012-06-06","2012-06-06","USD","19753.99"
"Retirement","2012-06-07","2012-06-07","2012-06-07","USD","20953.99"
"Retirement","2012-06-08","2012-06-08","2012-06-08","USD","21553.99"
"Retirement","2012-06-09","2012-06-09","2012-06-09","USD","21553.99"
"Retirement","2012-06-10","2012-06-10","2012-06-10","USD","21553.99"
"Retirement","2012-06-11","2012-06-11","2012-06-11","USD","21760.03"
"Retirement","2012-06-12","2012-06-12","2012-06-12","USD","21760.03"
"Retirement","2012-06-13","2012-06-13","2012-06-13","USD","21760.03"
"Retirement","2012-06-14","2012-06-14","2012-06-14","USD","21760.03"
"Retirement","2012-06-15","2012-06-15","2012-06-15","USD","21760.03"
"Retirement","2012-06-16","2012-06-16","2012-06-16","USD","21760.03"
"Retirement","2012-06-17","2012-06-17","2012-06-17","USD","21760.03"
"Retirement","2012-06-18","2012-06-18","2012-06-18","USD","21760.03"
"Retirement","2012-06-19","2012-06-19","2012-06-19","USD","21760.03"
"Retirement","2012-06-20","2012-06-20","2012-06-20","USD","21760.03"
"Retirement","2012-06-21","2012-06-21","2012-06-21","USD","22960.03"
"Retirement","2012-06-22","2012-06-22","2012-06-22","USD","23560.03"
"Retirement","2012-06-23","2012-06-23","2012-06-23","USD","23560.03"
"Retirement","2012-06-24","2012-06-24","2012-06-24","USD","23560.03"
"Retirement","2012-06-25","2012-06-25","2012-06-25","USD","22689.46"
"Retirement","2012-06-26","2012-06-26","2012-06-26","USD","22689.46"
"Retirement","2012-06-27","2012-06-27","2012-06-27","USD","22689.46"
"Retirement","2012-06-28","2012-06-28","2012-06-28","USD","22689.46"
"Retirement","2012-06-29","2012-06-29","2012-06-29","USD","22689.46"
"Retirement","2012-06-30","2012-06-30","2012-06-30","USD","22689.46"
"Retirement","2012-07-01","2012-07-01","2012-07-01","USD","22689.46"
"Retirement","2012-07-02","2012-07-02","2012-07-02","USD","22689.46"
"Retirement","2012-07-03","2012-07-03","2012-07-03","USD","22689.46"
"Retirement","2012-07-04","2012-07-04","2012-07-04","USD","22689.46"
"Retirement","2012-07-05","2012-07-05","2012-07-05","USD","23889.46"
"Retirement","2012-07-06","2012-07-06","2012-07-06","USD","24489.46"
"Retirement","2012-07-07","2012-07-07","2012-07-07","USD","24489.46"
"Retirement","2012-07-08","2012-07-08","2012-07-08","USD","24489.46"
"Retirement","2012-07-09","2012-07-09","2012-07-09","USD","24798.32"
"Retirement","2012-07-10","2012-07-10","2012-07-10","USD","24798.32"
"Retirement","2012-07-11","2012-07-11","2012-07-11","USD","24798.32"
"Retirement","2012-07-12","2012-07-12","2012-07-12","USD","24798.32"
"Retirement","2012-07-13","2012-07-13","2012-07-13","USD","24798.32"
"Retirement","2012-07-14","2012-07-14","2012-07-14","USD","24798.32"
"Retirement","2012-07-15","2012-07-15","2012-07-15","USD","24798.32"
"Retirement","2012-07-16","2012-07-16","2012-07-16","USD","24798.32"
"Retirement","2012-07-17","2012-07-17","2012-07-17","USD","24798.32"
"Retirement","2012-07-18","2012-07-18","2012-07-18","USD","24798.32"
"Retirement","2012-07-19","2012-07-19","2012-07-19","USD","24998.32"
"Retirement","2012-07-20","2012-07-20","2012-07-20","USD","25098.32"
"Retirement","2012-07-21","2012-07-21","2012-07-21","USD","25098.32"
"Retirement","2012-07-22","2012-07-22","2012-07-22","USD","25098.32"
"Retirement","2012-07-23","2012-07-23","2012-07-23","USD","25632.78"
"Retirement","2012-07-24","2012-07-24","2012-07-24","USD","25632.78"
"Retirement","2012-07-25","2012-07-25","2012-07-25","USD","25632.78"
"Retirement","2012-07-26","2012-07-26","2012-07-26","USD","25632.78"
"Retirement","2012-07-27","2012-07-27","2012-07-27","USD","25632.78"
"Retirement","2012-07-28","2012-07-28","2012-07-28","USD","25632.78"
"Retirement","2012-07-29","2012-07-29","2012-07-29","USD","25632.78"
"Retirement","2012-07-30","2012-07-30","2012-07-30","USD","25632.78"
"Retirement","2012-07-31","2012-07-31","2012-07-31","USD","25632.78"
"Retirement","2012-08-01","2012-08-01","2012-08-01","USD","25632.78"
"Retirement","2012-08-02","2012-08-02","2012-08-02","USD","25632.78"
"Retirement","2012-08-03","2012-08-03","2012-08-03","USD","25632.78"
"Retirement","2012-08-04","2012-08-04","2012-08-04","USD","25632.78"
"Retirement","2012-08-05","2012-08-05","2012-08-05","USD","25632.78"
"Retirement","2012-08-06","2012-08-06","2012-08-06","USD","25632.78"
"Retirement","2012-08-07","2012-08-07","2012-08-07","USD","25632.78"
"Retirement","2012-08-08","2012-08-08","2012-08-08","USD","25632.78"
"Retirement","2012-08-09","2012-08-09","2012-08-09","USD","25632.78"
"Retirement","2012-08-10","2012-08-10","2012-08-10","USD","25632.78"
"Retirement","2012-08-11","2012-08-11","2012-08-11","USD","25632.78"
"Retirement","2012-08-12","2012-08-12","2012-08-12","USD","25632.78"
"Retirement","2012-08-13","2012-08-13","2012-08-13","USD","25632.78"
"Retirement","2012-08-14","2012-08-14","2012-08-14","USD","25632.78"
"Retirement","2012-08-15","2012-08-15","2012-08-15","USD","25632.78"
"Retirement","2012-08-16","2012-08-16","2012-08-16","USD","25632.78"
