"account","period","start_date","end_date","commodity","value"
"Liquid assets","2013-11-30","2013-11-30","2013-11-30","USD","23486.50"
"Liquid assets","2013-12-01","2013-12-01","2013-12-01","USD","23486.50"
"Liquid assets","2013-12-02","2013-12-02","2013-12-02","USD","23486.50"
"Liquid assets","2013-12-03","2013-12-03","2013-12-03","USD","23486.50"
"Liquid assets","2013-12-04","2013-12-04","2013-12-04","USD","23482.50"
"Liquid assets","2013-12-05","2013-12-05","2013-12-05","USD","23676.18"
"Liquid assets","2013-12-06","2013-12-06","2013-12-06","USD","23676.18"
"Liquid assets","2013-12-07","2013-12-07","2013-12-07","USD","23676.18"
"Liquid assets","2013-12-08","2013-12-08","2013-12-08","USD","23140.78"
"Liquid assets","2013-12-09","2013-12-09","2013-12-09","USD","23075.78"
"Liquid assets","2013-12-10","2013-12-10","2013-12-10","USD","23075.78"
"Liquid assets","2013-12-11","2013-12-11","2013-12-11","USD","23075.78"
"Liquid assets","2013-12-12","2013-12-12","2013-12-12","USD","23075.78"
"Liquid assets","2013-12-13","2013-12-13","2013-12-13","USD","23075.78"
"Liquid assets","2013-12-14","2013-12-14","2013-12-14","USD","23075.78"
"Liquid assets","2013-12-15","2013-12-15","2013-12-15","USD","23075.78"
"Liquid assets","2013-12-16","2013-12-16","2013-12-16","USD","23075.78"
"Liquid assets","2013-12-17","2013-12-17","2013-12-17","USD","23075.78"
"Liquid assets","2013-12-18","2013-12-18","2013-12-18","USD","23075.78"
"Liquid assets","2013-12-19","2013-12-19","2013-12-19","USD","25912.54"
"Liquid assets","2013-12-20","2013-12-20","2013-12-20","USD","25912.54"
"Liquid assets","2013-12-21","2013-12-21","2013-12-21","USD","25912.54"
"Liquid assets","2013-12-22","2013-12-22","2013-12-22","USD","25912.54"
"Liquid assets","2013-12-23","2013-12-23","2013-12-23","USD","25832.52"
"Liquid assets","2013-12-24","2013-12-24","2013-12-24","USD","25832.52"
"Liquid assets","2013-12-25","2013-12-25","2013-12-25","USD","25832.52"
"Liquid assets","2013-12-26","2013-12-26","2013-12-26","USD","25832.52"
"Liquid assets","2013-12-27","2013-12-27","2013-12-27","USD","25832.52"
"Liquid assets","2013-12-28","2013-12-28","2013-12-28","USD","25832.52"
"Liquid assets","2013-12-29","2013-12-29","2013-12-29","USD","25832.52"
"Liquid assets","2013-12-30","2013-12-30","2013-12-30","USD","25832.52"
"Liquid assets","2013-12-31","2013-12-31","2013-12-31","USD","25832.52"
"Liquid assets","2014-01-01","2014-01-01","2014-01-01","USD","43332.52"
"Liquid assets","2014-01-02","2014-01-02","2014-01-02","USD","43487.74"
"Liquid assets","2014-01-03","2014-01-03","2014-01-03","USD","43487.74"
"Liquid assets","2014-01-04","2014-01-04","2014-01-04","USD","43483.74"
"Liquid assets","2014-01-05","2014-01-05","2014-01-05","USD","43483.74"
"Liquid assets","2014-01-06","2014-01-06","2014-01-06","USD","41083.74"
"Liquid assets","2014-01-07","2014-01-07","2014-01-07","USD","41083.74"
"Liquid assets","2014-01-08","2014-01-08","2014-01-08","USD","41018.74"
"Liquid assets","2014-01-09","2014-01-09","2014-01-09","USD","40503.30"
"Liquid assets","2014-01-10","2014-01-10","2014-01-10","USD","40503.30"
"Liquid assets","2014-01-11","2014-01-11","2014-01-11","USD","40503.30"
"Liquid assets","2014-01-12","2014-01-12","2014-01-12","USD","40503.30"
"Liquid assets","2014-01-13","2014-01-13","2014-01-13","USD","40503.30"
"Liquid assets","2014-01-14","2014-01-14","2014-01-14","USD","40503.30"
"Liquid assets","2014-01-15","2014-01-15","2014-01-15","USD","40503.30"
"Liquid assets","2014-01-16","2014-01-16","2014-01-16","USD","40658.52"
"Liquid assets","2014-01-17","2014-01-17","2014-01-17","USD","40658.52"
"Liquid assets","2014-01-18","2014-01-18","2014-01-18","USD","40658.52"
"Liquid assets","2014-01-19","2014-01-19","2014-01-19","USD","40658.52"
"Liquid assets","2014-01-20","2014-01-20","2014-01-20","USD","40658.52"
"Liquid assets","2014-01-21","2014-01-21","2014-01-21","USD","40658.52"
"Liquid assets","2014-01-22","2014-01-22","2014-01-22","USD","40578.38"
"Liquid assets","2014-01-23","2014-01-23","2014-01-23","USD","40578.38"
"Liquid assets","2014-01-24","2014-01-24","2014-01-24","USD","40578.38"
"Liquid assets","2014-01-25","2014-01-25","2014-01-25","USD","40578.38"
"Liquid assets","2014-01-26","2014-01-26","2014-01-26","USD","40578.38"
"Liquid assets","2014-01-27","2014-01-27","2014-01-27","USD","40578.38"
"Liquid assets","2014-01-28","2014-01-28","2014-01-28","USD","40578.38"
"Liquid assets","2014-01-29","2014-01-29","2014-01-29","USD","40578.38"
"Liquid assets","2014-01-30","2014-01-30","2014-01-30","USD","40733.60"
"Liquid assets","2014-01-31","2014-01-31","2014-01-31","USD","40733.60"
"Liquid assets","2014-02-01","2014-02-01","2014-02-01","USD","40733.60"
"Liquid assets","2014-02-02","2014-02-02","2014-02-02","USD","40733.60"
"Liquid assets","2014-02-03","2014-02-03","2014-02-03","USD","40733.60"
"Liquid assets","2014-02-04","2014-02-04","2014-02-04","USD","38329.60"
"Liquid assets","2014-02-05","2014-02-05","2014-02-05","USD","38329.60"
"Liquid assets","2014-02-06","2014-02-06","2014-02-06","USD","38329.60"
"Liquid assets","2014-02-07","2014-02-07","2014-02-07","USD","38329.60"
"Liquid assets","2014-02-08","2014-02-08","2014-02-08","USD","38329.60"
"Liquid assets","2014-02-09","2014-02-09","2014-02-09","USD","38264.60"
"Liquid assets","2014-02-10","2014-02-10","2014-02-10","USD","37363.46"
"Liquid assets","2014-02-11","2014-02-11","2014-02-11","USD","37363.46"
"Liquid assets","2014-02-12","2014-02-12","2014-02-12","USD","37363.46"
"Liquid assets","2014-02-13","2014-02-13","2014-02-13","USD","37518.68"
"Liquid assets","2014-02-14","2014-02-14","2014-02-14","USD","37518.68"
"Liquid assets","2014-02-15","2014-02-15","2014-02-15","USD","37518.68"
"Liquid assets","2014-02-16","2014-02-16","2014-02-16","USD","37518.68"
"Liquid assets","2014-02-17","2014-02-17","2014-02-17","USD","37518.68"
"Liquid assets","2014-02-18","2014-02-18","2014-02-18","USD","37518.68"
"Liquid assets","2014-02-19","2014-02-19","2014-02-19","USD","37518.68"
"Liquid assets","2014-02-20","2014-02-20","2014-02-20","USD","37518.68"
"Liquid assets","2014-02-21","2014-02-21","2014-02-21","USD","37518.68"
"Liquid assets","2014-02-22","2014-02-22","2014-02-22","USD","37438.76"
"Liquid assets","2014-02-23","2014-02-23","2014-02-23","USD","37438.76"
"Liquid assets","2014-02-24","2014-02-24","2014-02-24","USD","37438.76"
"Liquid assets","2014-02-25","2014-02-25","2014-02-25","USD","37438.76"
"Liquid assets","2014-02-26","2014-02-26","2014-02-26","USD","37438.76"
"Liquid assets","2014-02-27","2014-02-27","2014-02-27","USD","37593.98"
"Liquid assets","2014-02-28","2014-02-28","2014-02-28","USD","37593.98"
"Liquid assets","2014-03-01","2014-03-01","2014-03-01","USD","37593.98"
"Liquid assets","2014-03-02","2014-03-02","2014-03-02","USD","37593.98"
"Liquid assets","2014-03-03","2014-03-03","2014-03-03","USD","35193.98"
"Liquid assets","2014-03-04","2014-03-04","2014-03-04","USD","35189.98"
"Liquid assets","2014-03-05","2014-03-05","2014-03-05","USD","35189.98"
"Liquid assets","2014-03-06","2014-03-06","2014-03-06","USD","35189.98"
"Liquid assets","2014-03-07","2014-03-07","2014-03-07","USD","35189.98"
"Liquid assets","2014-03-08","2014-03-08","2014-03-08","USD","35189.98"
"Liquid assets","2014-03-09","2014-03-09","2014-03-09","USD","34455.84"
"Liquid assets","2014-03-10","2014-03-10","2014-03-10","USD","34455.84"
"Liquid assets","2014-03-11","2014-03-11","2014-03-11","USD","34638.59"
"Liquid assets","2014-03-12","2014-03-12","2014-03-12","USD","34852.36"
"Liquid assets","2014-03-13","2014-03-13","2014-03-13","USD","35007.58"
"Liquid assets","2014-03-14","2014-03-14","2014-03-14","USD","35007.58"
"Liquid assets","2014-03-15","2014-03-15","2014-03-15","USD","35007.58"
"Liquid assets","2014-03-16","2014-03-16","2014-03-16","USD","35007.58"
"Liquid assets","2014-03-17","2014-03-17","2014-03-17","USD","35007.58"
"Liquid assets","2014-03-18","2014-03-18","2014-03-18","USD","34835.79"
"Liquid assets","2014-03-19","2014-03-19","2014-03-19","USD","34835.79"
"Liquid assets","2014-03-20","2014-03-20","2014-03-20","USD","34835.79"
"Liquid assets","2014-03-21","2014-03-21","2014-03-21","USD","34755.65"
"Liquid assets","2014-03-22","2014-03-22","2014-03-22","USD","34213.76"
"Liquid assets","2014-03-23","2014-03-23","2014-03-23","USD","34213.76"
"Liquid assets","2014-03-24","2014-03-24","2014-03-24","USD","34213.76"
"Liquid assets","2014-03-25","2014-03-25","2014-03-25","USD","33896.56"
"Liquid assets","2014-03-26","2014-03-26","2014-03-26","USD","33896.56"
"Liquid assets","2014-03-27","2014-03-27","2014-03-27","USD","34089.18"
"Liquid assets","2014-03-28","2014-03-28","2014-03-28","USD","34089.18"
"Liquid assets","2014-03-29","2014-03-29","2014-03-29","USD","34089.18"
"Liquid assets","2014-03-30","2014-03-30","2014-03-30","USD","34089.18"
"Liquid assets","2014-03-31","2014-03-31","2014-03-31","USD","34089.18"
"Liquid assets","2014-04-01","2014-04-01","2014-04-01","USD","34089.18"
"Liquid assets","2014-04-02","2014-04-02","2014-04-02","USD","34089.18"
"Liquid assets","2014-04-03","2014-04-03","2014-04-03","USD","34089.18"
"Liquid assets","2014-04-04","2014-04-04","2014-04-04","USD","31685.18"
"Liquid assets","2014-04-05","2014-04-05","2014-04-05","USD","31685.18"
"Liquid assets","2014-04-06","2014-04-06","2014-04-06","USD","31685.18"
"Liquid assets","2014-04-07","2014-04-07","2014-04-07","USD","31685.18"
"Liquid assets","2014-04-08","2014-04-08","2014-04-08","USD","31685.18"
"Liquid assets","2014-04-09","2014-04-09","2014-04-09","USD","31022.64"
"Liquid assets","2014-04-10","2014-04-10","2014-04-10","USD","31177.86"
"Liquid assets","2014-04-11","2014-04-11","2014-04-11","USD","31177.86"
"Liquid assets","2014-04-12","2014-04-12","2014-04-12","USD","31177.86"
"Liquid assets","2014-04-13","2014-04-13","2014-04-13","USD","31177.86"
"Liquid assets","2014-04-14","2014-04-14","2014-04-14","USD","31177.86"
"Liquid assets","2014-04-15","2014-04-15","2014-04-15","USD","31177.86"
"Liquid assets","2014-04-16","2014-04-16","2014-04-16","USD","31177.86"
"Liquid assets","2014-04-17","2014-04-17","2014-04-17","USD","31177.86"
"Liquid assets","2014-04-18","2014-04-18","2014-04-18","USD","31177.86"
"Liquid assets","2014-04-19","2014-04-19","2014-04-19","USD","31177.86"
"Liquid assets","2014-04-20","2014-04-20","2014-04-20","USD","31177.86"
"Liquid assets","2014-04-21","2014-04-21","2014-04-21","USD","31177.86"
"Liquid assets","2014-04-22","2014-04-22","2014-04-22","USD","31177.86"
"Liquid assets","2014-04-23","2014-04-23","2014-04-23","USD","31097.79"
"Liquid assets","2014-04-24","2014-04-24","2014-04-24","USD","31253.01"
"Liquid assets","2014-04-25","2014-04-25","2014-04-25","USD","31253.01"
"Liquid assets","2014-04-26","2014-04-26","2014-04-26","USD","31253.01"
"Liquid assets","2014-04-27","2014-04-27","2014-04-27","USD","31253.01"
"Liquid assets","2014-04-28","2014-04-28","2014-04-28","USD","31253.01"
"Liquid assets","2014-04-29","2014-04-29","2014-04-29","USD","31253.01"
"Liquid assets","2014-04-30","2014-04-30","2014-04-30","USD","31253.01"
"Liquid assets","2014-05-01","2014-05-01","2014-05-01","USD","31253.01"
"Liquid assets","2014-05-02","2014-05-02","2014-05-02","USD","31253.01"
"Liquid assets","2014-05-03","2014-05-03","2014-05-03","USD","28853.01"
"Liquid assets","2014-05-04","2014-05-04","2014-05-04","USD","28849.01"
"Liquid assets","2014-05-05","2014-05-05","2014-05-05","USD","28849.01"
"Liquid assets","2014-05-06","2014-05-06","2014-05-06","USD","28849.01"
"Liquid assets","2014-05-07","2014-05-07","2014-05-07","USD","28250.69"
"Liquid assets","2014-05-08","2014-05-08","2014-05-08","USD","28340.91"
"Liquid assets","2014-05-09","2014-05-09","2014-05-09","USD","28340.91"
"Liquid assets","2014-05-10","2014-05-10","2014-05-10","USD","28340.91"
"Liquid assets","2014-05-11","2014-05-11","2014-05-11","USD","28340.91"
"Liquid assets","2014-05-12","2014-05-12","2014-05-12","USD","28340.91"
"Liquid assets","2014-05-13","2014-05-13","2014-05-13","USD","28340.91"
"Liquid assets","2014-05-14","2014-05-14","2014-05-14","USD","28340.91"
"Liquid assets","2014-05-15","2014-05-15","2014-05-15","USD","28340.91"
"Liquid assets","2014-05-16","2014-05-16","2014-05-16","USD","28340.91"
"Liquid assets","2014-05-17","2014-05-17","2014-05-17","USD","28340.91"
"Liquid assets","2014-05-18","2014-05-18","2014-05-18","USD","28340.91"
"Liquid assets","2014-05-19","2014-05-19","2014-05-19","USD","28340.91"
"Liquid assets","2014-05-20","2014-05-20","2014-05-20","USD","28340.91"
"Liquid assets","2014-05-21","2014-05-21","2014-05-21","USD","28260.88"
"Liquid assets","2014-05-22","2014-05-22","2014-05-22","USD","28416.10"
"Liquid assets","2014-05-23","2014-05-23","2014-05-23","USD","28416.10"
"Liquid assets","2014-05-24","2014-05-24","2014-05-24","USD","28416.10"
"Liquid assets","2014-05-25","2014-05-25","2014-05-25","USD","28416.10"
"Liquid assets","2014-05-26","2014-05-26","2014-05-26","USD","28416.10"
"Liquid assets","2014-05-27","2014-05-27","2014-05-27","USD","28416.10"
"Liquid assets","2014-05-28","2014-05-28","2014-05-28","USD","28416.10"
"Liquid assets","2014-05-29","2014-05-29","2014-05-29","USD","28416.10"
"Liquid assets","2014-05-30","2014-05-30","2014-05-30","USD","28416.10"
"Liquid assets","2014-05-31","2014-05-31","2014-05-31","USD","28416.10"
"Liquid assets","2014-06-01","2014-06-01","2014-06-01","USD","28416.10"
"Liquid assets","2014-06-02","2014-06-02","2014-06-02","USD","28416.10"
"Liquid assets","2014-06-03","2014-06-03","2014-06-03","USD","26016.10"
"Liquid assets","2014-06-04","2014-06-04","2014-06-04","USD","26012.10"
"Liquid assets","2014-06-05","2014-06-05","2014-06-05","USD","26167.32"
"Liquid assets","2014-06-06","2014-06-06","2014-06-06","USD","26167.32"
"Liquid assets","2014-06-07","2014-06-07","2014-06-07","USD","26167.32"
"Liquid assets","2014-06-08","2014-06-08","2014-06-08","USD","25374.31"
"Liquid assets","2014-06-09","2014-06-09","2014-06-09","USD","25309.31"
"Liquid assets","2014-06-10","2014-06-10","2014-06-10","USD","25309.31"
"Liquid assets","2014-06-11","2014-06-11","2014-06-11","USD","25309.31"
"Liquid assets","2014-06-12","2014-06-12","2014-06-12","USD","25309.31"
"Liquid assets","2014-06-13","2014-06-13","2014-06-13","USD","25309.31"
"Liquid assets","2014-06-14","2014-06-14","2014-06-14","USD","25309.31"
"Liquid assets","2014-06-15","2014-06-15","2014-06-15","USD","25309.31"
"Liquid assets","2014-06-16","2014-06-16","2014-06-16","USD","25309.31"
"Liquid assets","2014-06-17","2014-06-17","2014-06-17","USD","25309.31"
"Liquid assets","2014-06-18","2014-06-18","2014-06-18","USD","25309.31"
"Liquid assets","2014-06-19","2014-06-19","2014-06-19","USD","25464.53"
"Liquid assets","2014-06-20","2014-06-20","2014-06-20","USD","25464.53"
"Liquid assets","2014-06-21","2014-06-21","2014-06-21","USD","25384.56"
"Liquid assets","2014-06-22","2014-06-22","2014-06-22","USD","25384.56"
"Liquid assets","2014-06-23","2014-06-23","2014-06-23","USD","25384.56"
"Liquid assets","2014-06-24","2014-06-24","2014-06-24","USD","25384.56"
"Liquid assets","2014-06-25","2014-06-25","2014-06-25","USD","25384.56"
"Liquid assets","2014-06-26","2014-06-26","2014-06-26","USD","25384.56"
"Liquid assets","2014-06-27","2014-06-27","2014-06-27","USD","25384.56"
"Liquid assets","2014-06-28","2014-06-28","2014-06-28","USD","25384.56"
"Liquid assets","2014-06-29","2014-06-29","2014-06-29","USD","25384.56"
"Liquid assets","2014-06-30","2014-06-30","2014-06-30","USD","25384.56"
"Liquid assets","2014-07-01","2014-07-01","2014-07-01","USD","25384.56"
"Liquid assets","2014-07-02","2014-07-02","2014-07-02","USD","25384.56"
"Liquid assets","2014-07-03","2014-07-03","2014-07-03","USD","23139.78"
"Liquid assets","2014-07-04","2014-07-04","2014-07-04","USD","23135.78"
"Liquid assets","2014-07-05","2014-07-05","2014-07-05","USD","23135.78"
"Liquid assets","2014-07-06","2014-07-06","2014-07-06","USD","23135.78"
"Liquid assets","2014-07-07","2014-07-07","2014-07-07","USD","23135.78"
"Liquid assets","2014-07-08","2014-07-08","2014-07-08","USD","23135.78"
"Liquid assets","2014-07-09","2014-07-09","2014-07-09","USD","23070.78"
"Liquid assets","2014-07-10","2014-07-10","2014-07-10","USD","22796.15"
"Liquid assets","2014-07-11","2014-07-11","2014-07-11","USD","22796.15"
"Liquid assets","2014-07-12","2014-07-12","2014-07-12","USD","22796.15"
"Liquid assets","2014-07-13","2014-07-13","2014-07-13","USD","22796.15"
"Liquid assets","2014-07-14","2014-07-14","2014-07-14","USD","22796.15"
"Liquid assets","2014-07-15","2014-07-15","2014-07-15","USD","22796.15"
"Liquid assets","2014-07-16","2014-07-16","2014-07-16","USD","22796.15"
"Liquid assets","2014-07-17","2014-07-17","2014-07-17","USD","23951.37"
"Liquid assets","2014-07-18","2014-07-18","2014-07-18","USD","23951.37"
"Liquid assets","2014-07-19","2014-07-19","2014-07-19","USD","23951.37"
"Liquid assets","2014-07-20","2014-07-20","2014-07-20","USD","23951.37"
"Liquid assets","2014-07-21","2014-07-21","2014-07-21","USD","23871.25"
"Liquid assets","2014-07-22","2014-07-22","2014-07-22","USD","23871.25"
"Liquid assets","2014-07-23","2014-07-23","2014-07-23","USD","23871.25"
"Liquid assets","2014-07-24","2014-07-24","2014-07-24","USD","23871.25"
"Liquid assets","2014-07-25","2014-07-25","2014-07-25","USD","23871.25"
"Liquid assets","2014-07-26","2014-07-26","2014-07-26","USD","24940.67"
"Liquid assets","2014-07-27","2014-07-27","2014-07-27","USD","24940.67"
"Liquid assets","2014-07-28","2014-07-28","2014-07-28","USD","24940.67"
"Liquid assets","2014-07-29","2014-07-29","2014-07-29","USD","24940.67"
"Liquid assets","2014-07-30","2014-07-30","2014-07-30","USD","24940.67"
"Liquid assets","2014-07-31","2014-07-31","2014-07-31","USD","27495.89"
"Liquid assets","2014-08-01","2014-08-01","2014-08-01","USD","27495.89"
"Liquid assets","2014-08-02","2014-08-02","2014-08-02","USD","27495.89"
"Liquid assets","2014-08-03","2014-08-03","2014-08-03","USD","25095.89"
"Liquid assets","2014-08-04","2014-08-04","2014-08-04","USD","25091.89"
"Liquid assets","2014-08-05","2014-08-05","2014-08-05","USD","25091.89"
"Liquid assets","2014-08-06","2014-08-06","2014-08-06","USD","25091.89"
"Liquid assets","2014-08-07","2014-08-07","2014-08-07","USD","25091.89"
"Liquid assets","2014-08-08","2014-08-08","2014-08-08","USD","25026.89"
"Liquid assets","2014-08-09","2014-08-09","2014-08-09","USD","24466.07"
"Liquid assets","2014-08-10","2014-08-10","2014-08-10","USD","24466.07"
"Liquid assets","2014-08-11","2014-08-11","2014-08-11","USD","24466.07"
"Liquid assets","2014-08-12","2014-08-12","2014-08-12","USD","24466.07"
"Liquid assets","2014-08-13","2014-08-13","2014-08-13","USD","24466.07"
"Liquid assets","2014-08-14","2014-08-14","2014-08-14","USD","27021.29"
"Liquid assets","2014-08-15","2014-08-15","2014-08-15","USD","26995.70"
"Liquid assets","2014-08-16","2014-08-16","2014-08-16","USD","26995.70"
"Liquid assets","2014-08-17","2014-08-17","2014-08-17","USD","26995.70"
"Liquid assets","2014-08-18","2014-08-18","2014-08-18","USD","27194.65"
"Liquid assets","2014-08-19","2014-08-19","2014-08-19","USD","27194.65"
"Liquid assets","2014-08-20","2014-08-20","2014-08-20","USD","27194.65"
"Liquid assets","2014-08-21","2014-08-21","2014-08-21","USD","27194.65"
"Liquid assets","2014-08-22","2014-08-22","2014-08-22","USD","27114.64"
"Liquid assets","2014-08-23","2014-08-23","2014-08-23","USD","27114.64"
"Liquid assets","2014-08-24","2014-08-24","2014-08-24","USD","27114.64"
"Liquid assets","2014-08-25","2014-08-25","2014-08-25","USD","27114.64"
"Liquid assets","2014-08-26","2014-08-26","2014-08-26","USD","27114.64"
"Liquid assets","2014-08-27","2014-08-27","2014-08-27","USD","27114.64"
"Liquid assets","2014-08-28","2014-08-28","2014-08-28","USD","29669.86"
"Liquid assets","2014-08-29","2014-08-29","2014-08-29","USD","29669.86"
"Liquid assets","2014-08-30","2014-08-30","2014-08-30","USD","29669.86"
"Liquid assets","2014-08-31","2014-08-31","2014-08-31","USD","29669.86"
"Liquid assets","2014-09-01","2014-09-01","2014-09-01","USD","29669.86"
"Liquid assets","2014-09-02","2014-09-02","2014-09-02","USD","29669.86"
"Liquid assets","2014-09-03","2014-09-03","2014-09-03","USD","27269.86"
"Liquid assets","2014-09-04","2014-09-04","2014-09-04","USD","27265.86"
"Liquid assets","2014-09-05","2014-09-05","2014-09-05","USD","27265.86"
"Liquid assets","2014-09-06","2014-09-06","2014-09-06","USD","27265.86"
"Liquid assets","2014-09-07","2014-09-07","2014-09-07","USD","27265.86"
"Liquid assets","2014-09-08","2014-09-08","2014-09-08","USD","27200.86"
"Liquid assets","2014-09-09","2014-09-09","2014-09-09","USD","27200.86"
"Liquid assets","2014-09-10","2014-09-10","2014-09-10","USD","27200.86"
"Liquid assets","2014-09-11","2014-09-11","2014-09-11","USD","28757.04"
"Liquid assets","2014-09-12","2014-09-12","2014-09-12","USD","28757.04"
"Liquid assets","2014-09-13","2014-09-13","2014-09-13","USD","28757.04"
"Liquid assets","2014-09-14","2014-09-14","2014-09-14","USD","29341.49"
"Liquid assets","2014-09-15","2014-09-15","2014-09-15","USD","29341.49"
"Liquid assets","2014-09-16","2014-09-16","2014-09-16","USD","29341.49"
"Liquid assets","2014-09-17","2014-09-17","2014-09-17","USD","29341.49"
"Liquid assets","2014-09-18","2014-09-18","2014-09-18","USD","29341.49"
"Liquid assets","2014-09-19","2014-09-19","2014-09-19","USD","29341.49"
"Liquid assets","2014-09-20","2014-09-20","2014-09-20","USD","29341.49"
"Liquid assets","2014-09-21","2014-09-21","2014-09-21","USD","29341.49"
"Liquid assets","2014-09-22","2014-09-22","2014-09-22","USD","29341.49"
"Liquid assets","2014-09-23","2014-09-23","2014-09-23","USD","29261.39"
"Liquid assets","2014-09-24","2014-09-24","2014-09-24","USD","29261.39"
"Liquid assets","2014-09-25","2014-09-25","2014-09-25","USD","31816.61"
"Liquid assets","2014-09-26","2014-09-26","2014-09-26","USD","31816.61"
"Liquid assets","2014-09-27","2014-09-27","2014-09-27","USD","31816.61"
"Liquid assets","2014-09-28","2014-09-28","2014-09-28","USD","31816.61"
"Liquid assets","2014-09-29","2014-09-29","2014-09-29","USD","31816.61"
"Liquid assets","2014-09-30","2014-09-30","2014-09-30","USD","31816.61"
"Liquid assets","2014-10-01","2014-10-01","2014-10-01","USD","31816.61"
"Liquid assets","2014-10-02","2014-10-02","2014-10-02","USD","31816.61"
"Liquid assets","2014-10-03","2014-10-03","2014-10-03","USD","31816.61"
"Liquid assets","2014-10-04","2014-10-04","2014-10-04","USD","31812.61"
"Liquid assets","2014-10-05","2014-10-05","2014-10-05","USD","31812.61"
"Liquid assets","2014-10-06","2014-10-06","2014-10-06","USD","31812.61"
"Liquid assets","2014-10-07","2014-10-07","2014-10-07","USD","31812.61"
"Liquid assets","2014-10-08","2014-10-08","2014-10-08","USD","31812.61"
"Liquid assets","2014-10-09","2014-10-09","2014-10-09","USD","34367.83"
"Liquid assets","2014-10-10","2014-10-10","2014-10-10","USD","34367.83"
"Liquid assets","2014-10-11","2014-10-11","2014-10-11","USD","34367.83"
"Short-term liabilities","2012-01-01","2012-01-01","2012-01-01","USD","0"
"Short-term liabilities","2012-01-02","2012-01-02","2012-01-02","USD","0"
"Short-term liabilities","2012-01-03","2012-01-03","2012-01-03","USD","0"
"Short-term liabilities","2012-01-04","2012-01-04","2012-01-04","USD","22.32"
"Short-term liabilities","2012-01-05","2012-01-05","2012-01-05","USD","38.31"
"Short-term liabilities","2012-01-06","2012-01-06","2012-01-06","USD","116.20"
"Short-term liabilities","2012-01-07","2012-01-07","2012-01-07","USD","116.20"
"Short-term liabilities","2012-01-08","2012-01-08","2012-01-08","USD","0"
"Short-term liabilities","2012-01-09","2012-01-09","2012-01-09","USD","0"
"Short-term liabilities","2012-01-10","2012-01-10","2012-01-10","USD","0"
"Short-term liabilities","2012-01-11","2012-01-11","2012-01-11","USD","36.44"
"Short-term liabilities","2012-01-12","2012-01-12","2012-01-12","USD","36.44"
"Short-term liabilities","2012-01-13","2012-01-13","2012-01-13","USD","36.44"
"Short-term liabilities","2012-01-14","2012-01-14","2012-01-14","USD","65.66"
"Short-term liabilities","2012-01-15","2012-01-15","2012-01-15","USD","65.66"
"Short-term liabilities","2012-01-16","2012-01-16","2012-01-16","USD","65.66"
"Short-term liabilities","2012-01-17","2012-01-17","2012-01-17","USD","65.66"
"Short-term liabilities","2012-01-18","2012-01-18","2012-01-18","USD","65.66"
"Short-term liabilities","2012-01-19","2012-01-19","2012-01-19","USD","209.06"
"Short-term liabilities","2012-01-20","2012-01-20","2012-01-20","USD","209.06"
"Short-term liabilities","2012-01-21","2012-01-21","2012-01-21","USD","209.06"
"Short-term liabilities","2012-01-22","2012-01-22","2012-01-22","USD","239.29"
"Short-term liabilities","2012-01-23","2012-01-23","2012-01-23","USD","239.29"
"Short-term liabilities","2012-01-24","2012-01-24","2012-01-24","USD","239.29"
"Short-term liabilities","2012-01-25","2012-01-25","2012-01-25","USD","239.29"
"Short-term liabilities","2012-01-26","2012-01-26","2012-01-26","USD","307.17"
"Short-term liabilities","2012-01-27","2012-01-27","2012-01-27","USD","402.37"
"Short-term liabilities","2012-01-28","2012-01-28","2012-01-28","USD","402.37"
"Short-term liabilities","2012-01-29","2012-01-29","2012-01-29","USD","522.37"
"Short-term liabilities","2012-01-30","2012-01-30","2012-01-30","USD","522.37"
"Short-term liabilities","2012-01-31","2012-01-31","2012-01-31","USD","522.37"
"Short-term liabilities","2012-02-01","2012-02-01","2012-02-01","USD","548.21"
"Short-term liabilities","2012-02-02","2012-02-02","2012-02-02","USD","548.21"
"Short-term liabilities","2012-02-03","2012-02-03","2012-02-03","USD","598.37"
"Short-term liabilities","2012-02-04","2012-02-04","2012-02-04","USD","635.10"
"Short-term liabilities","2012-02-05","2012-02-05","2012-02-05","USD","635.10"
"Short-term liabilities","2012-02-06","2012-02-06","2012-02-06","USD","635.10"
"Short-term liabilities","2012-02-07","2012-02-07","2012-02-07","USD","635.10"
"Short-term liabilities","2012-02-08","2012-02-08","2012-02-08","USD","663.21"
"Short-term liabilities","2012-02-09","2012-02-09","2012-02-09","USD","684.33"
"Short-term liabilities","2012-02-10","2012-02-10","2012-02-10","USD","684.33"
"Short-term liabilities","2012-02-11","2012-02-11","2012-02-11","USD","0"
"Short-term liabilities","2012-02-12","2012-02-12","2012-02-12","USD","0"
"Short-term liabilities","2012-02-13","2012-02-13","2012-02-13","USD","0"
"Short-term liabilities","2012-02-14","2012-02-14","2012-02-14","USD","0"
"Short-term liabilities","2012-02-15","2012-02-15","2012-02-15","USD","66.76"
"Short-term liabilities","2012-02-16","2012-02-16","2012-02-16","USD","85.65"
"Short-term liabilities","2012-02-17","2012-02-17","2012-02-17","USD","85.65"
"Short-term liabilities","2012-02-18","2012-02-18","2012-02-18","USD","98.59"
"Short-term liabilities","2012-02-19","2012-02-19","2012-02-19","USD","98.59"
"Short-term liabilities","2012-02-20","2012-02-20","2012-02-20","USD","114.96"
